,league,gamelength,result,k,d,a,fb,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardkills,wcpm,totalgold,earnedgpm,goldspent,gspd,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
183,LCK,33.95,1,7,3,18,0,0.206185567,0.08836524300000001,0.29455081,1,9.127133333,4,1,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.78323333,0.0,16.72846667,1.0,1,1.0,0.0,51785.0,1525.3313699999999,138.0,4.064801178,71.0,2.091310751,62503.0,1188.441826,57083.0,0.06807477718999999,157.0,20.0,36.75994109,14283.0,14902.0,-619.0,22684.0,22911.0,-227.0,18756.0,19110.0,-354.0,306.0,345.0,-39.0,526.0,540.0,-14.0
184,LCK,31.4,1,12,9,28,0,0.38216560509999997,0.2547770701,0.6369426752,0,10.10603333,3,1,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.71891667,0.0,12.18333333,0.0,0,2.0,0.0,54407.0,1732.7070059999999,152.0,4.840764331,64.0,2.038216561,61672.0,1308.191083,55655.0,0.07044074291,119.0,26.0,33.50318471,15266.0,16127.0,-861.0,23632.0,25738.0,-2106.0,17976.0,19177.0,-1201.0,320.0,332.0,-12.0,514.0,549.0,-35.0
185,LCK,31.4,0,8,12,17,1,0.2547770701,0.38216560509999997,0.6369426752,1,10.10603333,1,3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71891667,1.0,12.18333333,1.0,1,0.0,2.0,52168.0,1661.401274,154.0,4.904458599,78.0,2.4840764330000003,55622.0,1115.515924,51868.0,-0.07044074291,124.0,5.0,34.87261146,16127.0,15266.0,861.0,25738.0,23632.0,2106.0,19177.0,17976.0,1201.0,332.0,320.0,12.0,549.0,514.0,35.0
186,LCK,29.35,1,11,3,20,1,0.3747870528,0.1022146508,0.4770017036,0,11.9108,2,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.65751667,1.0,11.5851,1.0,1,1.0,0.0,42892.0,1461.3969339999999,105.0,3.577512777,43.0,1.465076661,56899.0,1279.686542,51458.0,0.1744807623,115.0,23.0,37.10391823,16396.0,14935.0,1461.0,26312.0,22591.0,3721.0,19448.0,18963.0,485.0,352.0,332.0,20.0,545.0,508.0,37.0
187,LCK,29.35,0,3,11,7,0,0.1022146508,0.3747870528,0.4770017036,1,11.9108,1,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.65751667,0.0,11.5851,0.0,0,0.0,1.0,33591.0,1144.497445,83.0,2.827938671,49.0,1.6695059630000002,45323.0,885.274276,43200.0,-0.1744807623,122.0,8.0,32.40204429,14935.0,16396.0,-1461.0,22591.0,26312.0,-3721.0,18963.0,19448.0,-485.0,332.0,352.0,-20.0,508.0,545.0,-37.0
188,LCK,26.06666667,1,11,0,26,1,0.42199488490000003,0.0,0.42199488490000003,0,7.04615,3,1,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.50236667,0.0,11.87996667,1.0,1,1.0,0.0,32853.0,1260.345269,87.0,3.337595908,41.0,1.5728900259999998,50016.0,1253.9079279999999,39705.0,0.06447419732000001,107.0,2.0,35.10230179,16178.0,15835.0,343.0,24424.0,24882.0,-458.0,19838.0,19767.0,71.0,336.0,343.0,-7.0,543.0,539.0,4.0
189,LCK,26.06666667,0,0,11,0,0,0.0,0.42199488490000003,0.42199488490000003,1,7.04615,1,3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.50236667,1.0,11.87996667,0.0,0,0.0,1.0,22326.0,856.4961637,91.0,3.491048593,27.0,1.035805627,39426.0,847.6419437000001,37225.0,-0.06447419732000001,116.0,9.0,32.416879800000004,15835.0,16178.0,-343.0,24882.0,24424.0,458.0,19767.0,19838.0,-71.0,343.0,336.0,7.0,539.0,543.0,-4.0
190,LCK,24.86666667,1,14,3,32,1,0.5630026810000001,0.08042895442,0.6434316354,1,9.453666667,3,0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,10.75061667,1.0,14.03493333,1.0,1,1.0,0.0,34265.0,1377.949062,97.0,3.90080429,32.0,1.2868632709999999,49548.0,1325.131367,41910.0,0.2018782426,110.0,5.0,35.63002681,16264.0,15218.0,1046.0,24994.0,22684.0,2310.0,19936.0,18656.0,1280.0,335.0,319.0,16.0,511.0,499.0,12.0
191,LCK,24.86666667,0,2,14,4,0,0.08042895442,0.5630026810000001,0.6434316354,0,9.453666667,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75061667,0.0,14.03493333,0.0,0,0.0,1.0,28735.0,1155.563003,67.0,2.694369973,28.0,1.1260053620000001,37235.0,829.9705094,34225.0,-0.2018782426,124.0,0.0,31.20643432,15218.0,16264.0,-1046.0,22684.0,24994.0,-2310.0,18656.0,19936.0,-1280.0,319.0,335.0,-16.0,499.0,511.0,-12.0
192,LCK,36.23333333,1,12,3,28,1,0.3311867525,0.08279668812999999,0.4139834407,1,9.3215,4,0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.26925,0.0,17.36916667,1.0,1,1.0,0.0,65184.0,1799.0064399999999,214.0,5.9061637529999995,81.0,2.23551058,66506.0,1185.460902,61868.0,0.09867874286,136.0,4.0,33.28426863,16052.0,15431.0,621.0,24964.0,23884.0,1080.0,19118.0,18044.0,1074.0,326.0,318.0,8.0,500.0,501.0,-1.0
193,LCK,36.23333333,0,3,12,4,0,0.08279668812999999,0.3311867525,0.4139834407,0,9.3215,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.26925,1.0,17.36916667,0.0,0,0.0,1.0,45871.0,1265.98896,149.0,4.112235511000001,102.0,2.815087397,59459.0,990.9714811000001,56050.0,-0.09867874286,171.0,10.0,35.65777369,15431.0,16052.0,-621.0,23884.0,24964.0,-1080.0,18044.0,19118.0,-1074.0,318.0,326.0,-8.0,501.0,500.0,1.0
194,LCK,27.71666667,1,16,4,31,0,0.577269994,0.1443174985,0.7215874925,1,11.07561667,3,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.08106667,1.0,12.53318333,1.0,1,1.0,0.0,48121.0,1736.1755859999998,88.0,3.174984967,48.0,1.731809982,55443.0,1338.6313890000001,48458.0,0.1469379617,87.0,23.0,34.45580277,15853.0,16011.0,-158.0,24868.0,25536.0,-668.0,18272.0,17793.0,479.0,313.0,313.0,0.0,480.0,513.0,-33.0
195,LCK,27.71666667,0,4,16,9,1,0.1443174985,0.577269994,0.7215874925,0,11.07561667,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08106667,0.0,12.53318333,0.0,0,0.0,1.0,31596.0,1139.963921,113.0,4.076969333,34.0,1.226698737,43153.0,895.2158749,41825.0,-0.1469379617,104.0,18.0,32.68791341,16011.0,15853.0,158.0,25536.0,24868.0,668.0,17793.0,18272.0,-479.0,313.0,313.0,0.0,513.0,480.0,33.0
196,LCK,37.7,0,7,17,19,0,0.18567639260000002,0.450928382,0.6366047745000001,0,8.6458,1,5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.01096667,0.0,20.36326667,0.0,0,0.0,2.0,57902.0,1535.862069,190.0,5.039787798,51.0,1.352785146,61816.0,991.1299734999999,60135.0,-0.1341628012,147.0,0.0,32.75862069,14586.0,15637.0,-1051.0,22055.0,23947.0,-1892.0,18044.0,18676.0,-632.0,322.0,342.0,-20.0,496.0,550.0,-54.0
197,LCK,37.7,1,17,7,50,1,0.450928382,0.18567639260000002,0.6366047745000001,1,8.6458,5,1,4.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,11.01096667,1.0,20.36326667,1.0,1,2.0,0.0,81019.0,2149.045093,146.0,3.872679045,89.0,2.360742706,75765.0,1361.129973,68783.0,0.1341628012,154.0,35.0,36.49867374,15637.0,14586.0,1051.0,23947.0,22055.0,1892.0,18676.0,18044.0,632.0,342.0,322.0,20.0,550.0,496.0,54.0
198,CBLoL,26.01666667,1,22,7,50,1,0.8456117873000001,0.26905829600000003,1.114670083,1,10.15285,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.1039,1.0,12.45283333,1.0,1,1.0,0.0,73020.0,2806.662396,91.0,3.497757848,42.0,1.6143497759999998,57092.0,1529.473414,47858.0,0.2263935894,121.0,12.0,33.247918,17526.0,14283.0,3243.0,28307.0,21899.0,6408.0,20169.0,17108.0,3061.0,331.0,311.0,20.0,533.0,503.0,30.0
199,CBLoL,26.01666667,0,7,22,12,0,0.26905829600000003,0.8456117873000001,1.114670083,0,10.15285,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.1039,0.0,12.45283333,0.0,0,0.0,1.0,39524.0,1519.1800130000001,85.0,3.2671364510000003,28.0,1.0762331840000001,41068.0,913.5605381000001,38125.0,-0.2263935894,100.0,0.0,31.47982063,14283.0,17526.0,-3243.0,21899.0,28307.0,-6408.0,17108.0,20169.0,-3061.0,311.0,331.0,-20.0,503.0,533.0,-30.0
200,CBLoL,40.66666667,1,26,14,70,1,0.6393442623,0.3442622951,0.9836065573999999,1,9.658233333,4,1,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,11.72523333,1.0,12.30188333,1.0,1,1.0,0.0,109661.0,2696.581967,150.0,3.68852459,100.0,2.459016393,79145.0,1300.303279,73530.0,0.06479693917,138.0,32.0,31.94262295,15700.0,15627.0,73.0,26793.0,24061.0,2732.0,19224.0,18700.0,524.0,324.0,310.0,14.0,495.0,472.0,23.0
201,CBLoL,40.66666667,0,14,26,36,0,0.3442622951,0.6393442623,0.9836065573999999,0,9.658233333,1,4,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.72523333,0.0,12.30188333,0.0,0,0.0,1.0,90454.0,2224.278689,197.0,4.844262295,54.0,1.327868852,70198.0,1080.295082,68915.0,-0.06479693917,174.0,5.0,31.30327869,15627.0,15700.0,-73.0,24061.0,26793.0,-2732.0,18700.0,19224.0,-524.0,310.0,324.0,-14.0,472.0,495.0,-23.0
202,CBLoL,29.63333333,1,14,2,35,1,0.47244094490000005,0.06749156355000001,0.5399325084000001,0,8.861016667000001,2,2,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.62118333,1.0,12.86066667,1.0,1,1.0,0.0,50239.0,1695.3543309999998,99.0,3.340832396,35.0,1.181102362,56917.0,1262.206974,50175.0,0.1765535191,106.0,50.0,35.12935883,14881.0,14552.0,329.0,24819.0,22484.0,2335.0,18684.0,17966.0,718.0,325.0,327.0,-2.0,499.0,496.0,3.0
203,CBLoL,29.63333333,0,2,15,2,0,0.06749156355000001,0.47244094490000005,0.5399325084000001,1,8.861016667000001,2,2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.62118333,0.0,12.86066667,0.0,0,0.0,1.0,34736.0,1172.193476,88.0,2.9696287960000003,33.0,1.1136107990000002,43561.0,811.4983127,42035.0,-0.1765535191,102.0,10.0,30.7424072,14552.0,14881.0,-329.0,22484.0,24819.0,-2335.0,17966.0,18684.0,-718.0,327.0,325.0,2.0,496.0,499.0,-3.0
204,CBLoL,38.56666667,1,13,7,41,0,0.3370786517,0.1815038894,0.5185825411,0,6.9235,2,4,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.74635,0.0,13.87531667,0.0,0,2.0,0.0,60951.0,1580.406223,149.0,3.8634399310000003,57.0,1.477960242,72930.0,1243.280899,61023.0,0.0007868981458999999,171.0,33.0,32.22990493,14509.0,15952.0,-1443.0,22640.0,25386.0,-2746.0,17867.0,19050.0,-1183.0,308.0,337.0,-29.0,506.0,528.0,-22.0
205,CBLoL,38.56666667,0,7,13,17,1,0.1815038894,0.3370786517,0.5185825411,1,6.9235,4,2,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,11.74635,1.0,13.87531667,1.0,1,0.0,2.0,81242.0,2106.5341399999998,152.0,3.941227312,67.0,1.7372515130000001,64012.0,1012.044944,60975.0,-0.0007868981458999999,130.0,9.0,30.93344857,15952.0,14509.0,1443.0,25386.0,22640.0,2746.0,19050.0,17867.0,1183.0,337.0,308.0,29.0,528.0,506.0,22.0
206,CBLoL,28.21666667,1,17,8,29,1,0.6024808033,0.283520378,0.8860011812999999,1,15.5122,2,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.78261667,1.0,15.2044,1.0,1,1.0,0.0,57300.0,2030.7147079999997,101.0,3.579444773,45.0,1.594802126,56001.0,1323.841701,50085.0,0.2152927517,100.0,35.0,34.30596574,15240.0,15636.0,-396.0,24908.0,22867.0,2041.0,17742.0,17731.0,11.0,309.0,290.0,19.0,477.0,432.0,45.0
207,CBLoL,28.21666667,0,8,17,17,0,0.283520378,0.6024808033,0.8860011812999999,0,15.5122,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78261667,0.0,15.2044,0.0,0,0.0,1.0,35302.0,1251.104548,107.0,3.7920850560000003,45.0,1.594802126,44718.0,923.9716480000001,40350.0,-0.2152927517,94.0,0.0,29.698759600000002,15636.0,15240.0,396.0,22867.0,24908.0,-2041.0,17731.0,17742.0,-11.0,290.0,309.0,-19.0,432.0,477.0,-45.0
208,CBLoL,37.26666667,1,11,6,18,1,0.2951699463,0.1610017889,0.45617173520000004,1,10.50655,4,0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.9949,1.0,14.09356667,1.0,1,2.0,0.0,60397.0,1620.670841,140.0,3.756708408,53.0,1.422182469,69437.0,1214.270125,66475.0,0.06391219641,125.0,46.0,33.56887299,15508.0,14981.0,527.0,24687.0,23219.0,1468.0,19286.0,18661.0,625.0,313.0,317.0,-4.0,489.0,504.0,-15.0
209,CBLoL,37.26666667,0,6,11,9,0,0.1610017889,0.2951699463,0.45617173520000004,0,10.50655,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9949,0.0,14.09356667,0.0,0,0.0,2.0,44659.0,1198.3631480000001,109.0,2.924865832,44.0,1.180679785,64219.0,1074.252236,62358.0,-0.06391219641,149.0,8.0,36.17173524,14981.0,15508.0,-527.0,23219.0,24687.0,-1468.0,18661.0,19286.0,-625.0,317.0,313.0,4.0,504.0,489.0,15.0
210,CBLoL,27.21666667,1,27,6,67,1,0.9920391917,0.22045315370000002,1.212492345,1,7.9695,4,0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,13.31765,0.0,14.82556667,1.0,0,1.0,0.0,65425.0,2403.85793,76.0,2.792406614,34.0,1.249234538,59018.0,1505.8199630000001,53813.0,0.250107147,90.0,19.0,30.34905083,16119.0,14785.0,1334.0,24638.0,23732.0,906.0,18929.0,18606.0,323.0,318.0,324.0,-6.0,492.0,511.0,-19.0
211,CBLoL,27.21666667,0,6,27,18,0,0.22045315370000002,0.9920391917,1.212492345,0,7.9695,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.31765,1.0,14.82556667,0.0,1,0.0,1.0,57205.0,2101.83711,77.0,2.829148806,27.0,0.9920391917,43560.0,937.8591549,41850.0,-0.250107147,109.0,7.0,29.17330067,14785.0,16119.0,-1334.0,23732.0,24638.0,-906.0,18606.0,18929.0,-323.0,324.0,318.0,6.0,511.0,492.0,19.0
212,CBLoL,36.83333333,1,26,17,56,1,0.7058823529000001,0.4615384615,1.167420814,0,8.4666,2,3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33268333,0.0,14.78738333,0.0,1,2.0,0.0,79253.0,2151.665158,160.0,4.343891403,59.0,1.601809955,74778.0,1380.760181,67525.0,0.1104365424,128.0,35.0,33.8280543,15585.0,15195.0,390.0,24650.0,25726.0,-1076.0,18974.0,18655.0,319.0,326.0,310.0,16.0,496.0,450.0,46.0
213,CBLoL,36.83333333,0,17,26,38,0,0.4615384615,0.7058823529000001,1.167420814,1,8.4666,3,2,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.33268333,1.0,14.78738333,1.0,0,0.0,2.0,75694.0,2055.040724,129.0,3.5022624430000002,47.0,1.2760181000000002,64405.0,1099.140271,60458.0,-0.1104365424,139.0,4.0,29.53846154,15195.0,15585.0,-390.0,25726.0,24650.0,1076.0,18655.0,18974.0,-319.0,310.0,326.0,-16.0,450.0,496.0,-46.0
214,LMS,26.96666667,1,11,6,26,1,0.40791100119999996,0.2224969098,0.630407911,0,7.178633333,1,3,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.58461667,1.0,15.28123333,1.0,1,1.0,0.0,30126.0,1117.156984,103.0,3.819530284,35.0,1.29789864,52801.0,1294.909765,46053.0,0.1713383154,132.0,28.0,34.52410383,17007.0,14887.0,2120.0,25539.0,22798.0,2741.0,18998.0,18540.0,458.0,329.0,297.0,32.0,508.0,456.0,52.0
215,LMS,26.96666667,0,6,11,11,0,0.2224969098,0.40791100119999996,0.630407911,1,7.178633333,3,1,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.58461667,0.0,15.28123333,0.0,0,0.0,1.0,28608.0,1060.865266,81.0,3.003708282,32.0,1.186650185,40237.0,829.0012361,38785.0,-0.1713383154,98.0,4.0,29.36959209,14887.0,17007.0,-2120.0,22798.0,25539.0,-2741.0,18540.0,18998.0,-458.0,297.0,329.0,-32.0,456.0,508.0,-52.0
216,LMS,38.63333333,1,15,8,27,0,0.38826574630000005,0.20707506469999998,0.595340811,1,6.705216667,4,2,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,10.9768,1.0,11.4588,0.0,0,2.0,0.0,55598.0,1439.119931,158.0,4.089732528,64.0,1.656600518,74125.0,1271.011217,64830.0,0.04594944299,141.0,27.0,33.72735116,14718.0,16128.0,-1410.0,24925.0,24543.0,382.0,18258.0,19834.0,-1576.0,330.0,347.0,-17.0,513.0,533.0,-20.0
217,LMS,38.63333333,0,8,15,20,1,0.20707506469999998,0.38826574630000005,0.595340811,0,6.705216667,2,4,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.9768,0.0,11.4588,1.0,1,0.0,2.0,47746.0,1235.875755,157.0,4.063848145,72.0,1.863675582,66275.0,1067.8188089999999,61918.0,-0.04594944299,153.0,19.0,32.79551337,16128.0,14718.0,1410.0,24543.0,24925.0,-382.0,19834.0,18258.0,1576.0,347.0,330.0,17.0,533.0,513.0,20.0
218,LMS,33.76666667,0,6,14,14,0,0.17769002960000002,0.4146100691,0.5923000987,1,6.9969,2,3,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.4477,0.0,10.79048333,0.0,0,1.0,1.0,40751.0,1206.841066,133.0,3.9387956560000004,46.0,1.362290227,59378.0,1105.670286,57613.0,-0.04971099244,137.0,8.0,35.33070089,14782.0,16049.0,-1267.0,23472.0,25382.0,-1910.0,18355.0,19023.0,-668.0,329.0,350.0,-21.0,527.0,547.0,-20.0
219,LMS,33.76666667,1,14,6,27,1,0.4146100691,0.17769002960000002,0.5923000987,0,6.9969,3,2,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.4477,1.0,10.79048333,1.0,1,1.0,1.0,49078.0,1453.4452119999999,139.0,4.116485686,52.0,1.5399802569999999,65018.0,1272.698914,60550.0,0.04971099244,147.0,41.0,35.95261599,16049.0,14782.0,1267.0,25382.0,23472.0,1910.0,19023.0,18355.0,668.0,350.0,329.0,21.0,547.0,527.0,20.0
220,LMS,37.15,0,6,20,17,1,0.1615074024,0.5383580081,0.6998654105,1,9.8737,2,3,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.26708333,0.0,21.89128333,0.0,0,0.0,2.0,42518.0,1144.495289,149.0,4.01076716,55.0,1.4804845219999998,57124.0,888.5652759,53800.0,-0.19931386489999997,157.0,0.0,30.71332436,14725.0,15073.0,-348.0,22356.0,23468.0,-1112.0,17407.0,17833.0,-426.0,301.0,310.0,-9.0,489.0,504.0,-15.0
221,LMS,37.15,1,20,6,48,0,0.5383580081,0.1615074024,0.6998654105,0,9.8737,3,2,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.26708333,1.0,21.89128333,1.0,1,2.0,0.0,75671.0,2036.904441,134.0,3.606998654,69.0,1.8573351280000001,70419.0,1246.438762,65710.0,0.19931386489999997,142.0,28.0,32.86675639,15073.0,14725.0,348.0,23468.0,22356.0,1112.0,17833.0,17407.0,426.0,310.0,301.0,9.0,504.0,489.0,15.0
222,LMS,39.0,1,15,11,43,1,0.3846153846,0.2820512821,0.6666666667,1,8.349483333,4,1,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,10.9953,1.0,17.98851667,0.0,1,1.0,1.0,71190.0,1825.384615,119.0,3.0512820510000003,79.0,2.0256410259999997,74081.0,1252.1794869999999,69458.0,0.06892648636,122.0,25.0,33.0,17182.0,15233.0,1949.0,25497.0,23917.0,1580.0,18650.0,17927.0,723.0,300.0,323.0,-23.0,464.0,478.0,-14.0
223,LMS,39.0,0,11,15,28,0,0.2820512821,0.3846153846,0.6666666667,0,8.349483333,1,4,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.9953,0.0,17.98851667,1.0,0,1.0,1.0,56430.0,1446.923077,166.0,4.256410256000001,58.0,1.487179487,65853.0,1041.2051279999998,64830.0,-0.06892648636,153.0,13.0,31.92307692,15233.0,17182.0,-1949.0,23917.0,25497.0,-1580.0,17927.0,18650.0,-723.0,323.0,300.0,23.0,478.0,464.0,14.0
224,LMS,26.5,0,4,19,11,0,0.1509433962,0.7169811320999999,0.8679245283,0,6.498333333,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54606667,0.0,14.32966667,0.0,0,0.0,1.0,35001.0,1320.792453,71.0,2.679245283,26.0,0.9811320754999999,37517.0,751.7358491,35783.0,-0.2977296243,83.0,20.0,27.81132075,13754.0,16997.0,-3243.0,20508.0,26815.0,-6307.0,17985.0,19867.0,-1882.0,283.0,331.0,-48.0,439.0,533.0,-94.0
225,LMS,26.5,1,19,4,32,1,0.7169811320999999,0.1509433962,0.8679245283,1,6.498333333,4,0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,13.54606667,1.0,14.32966667,1.0,1,1.0,0.0,51669.0,1949.7735850000001,95.0,3.58490566,24.0,0.9056603773999999,53435.0,1352.415094,48300.0,0.2977296243,87.0,28.0,33.96226415,16997.0,13754.0,3243.0,26815.0,20508.0,6307.0,19867.0,17985.0,1882.0,331.0,283.0,48.0,533.0,439.0,94.0
226,LMS,35.46666667,1,12,6,24,0,0.3383458647,0.1691729323,0.507518797,1,7.5007,3,2,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.83248333,1.0,15.22093333,1.0,0,2.0,0.0,52988.0,1494.0225560000001,134.0,3.778195489,53.0,1.494360902,66883.0,1234.945489,61525.0,0.15075376880000002,120.0,51.0,32.05827068,15114.0,14799.0,315.0,23736.0,23692.0,44.0,19274.0,17480.0,1794.0,320.0,293.0,27.0,495.0,487.0,8.0
227,LMS,35.46666667,0,6,12,12,1,0.1691729323,0.3383458647,0.507518797,0,7.5007,2,3,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.83248333,0.0,15.22093333,0.0,1,0.0,2.0,41554.0,1171.635338,111.0,3.129699248,52.0,1.466165414,55762.0,921.3834586000002,52900.0,-0.15075376880000002,126.0,14.0,31.29699248,14799.0,15114.0,-315.0,23692.0,23736.0,-44.0,17480.0,19274.0,-1794.0,293.0,320.0,-27.0,487.0,495.0,-8.0
228,LMS,32.65,1,19,12,51,1,0.5819295559000001,0.3675344564,0.9494640123,1,7.730833333,3,1,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.89138333,1.0,13.4858,1.0,1,1.0,0.0,49427.0,1513.843798,130.0,3.9816232769999997,71.0,2.1745788669999997,61311.0,1223.620214,56400.0,0.08387215962,115.0,24.0,30.62787136,15736.0,15207.0,529.0,25286.0,23218.0,2068.0,17713.0,16856.0,857.0,277.0,268.0,9.0,441.0,440.0,1.0
229,LMS,32.65,0,12,19,37,0,0.3675344564,0.5819295559000001,0.9494640123,0,7.730833333,1,3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.89138333,0.0,13.4858,0.0,0,0.0,1.0,54622.0,1672.95559,134.0,4.104134763,57.0,1.745788668,53447.0,982.7626339999999,51860.0,-0.08387215962,123.0,0.0,29.77029096,15207.0,15736.0,-529.0,23218.0,25286.0,-2068.0,16856.0,17713.0,-857.0,268.0,277.0,-9.0,440.0,441.0,-1.0
230,LMS,24.43333333,1,24,2,55,1,0.9822646657999999,0.08185538881,1.064120055,1,8.099366667,3,0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,10.59413333,1.0,14.85245,1.0,1,1.0,0.0,63761.0,2609.5907230000003,100.0,4.092769441000001,47.0,1.923601637,52198.0,1467.94543,47166.0,0.32958783,86.0,17.0,34.58390177,16707.0,14078.0,2629.0,27070.0,21391.0,5679.0,19088.0,17893.0,1195.0,328.0,295.0,33.0,544.0,479.0,65.0
231,LMS,24.43333333,0,2,24,3,0,0.08185538881,0.9822646657999999,1.064120055,0,8.099366667,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59413333,0.0,14.85245,0.0,0,0.0,1.0,34475.0,1410.982265,84.0,3.43792633,30.0,1.227830832,33534.0,704.0709413,33820.0,-0.32958783,71.0,0.0,27.25784447,14078.0,16707.0,-2629.0,21391.0,27070.0,-5679.0,17893.0,19088.0,-1195.0,295.0,328.0,-33.0,479.0,544.0,-65.0
232,LMS,37.2,1,15,9,38,1,0.4032258065,0.2419354839,0.6451612903,1,6.192,5,1,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,10.87971667,1.0,12.45081667,1.0,1,1.0,1.0,70301.0,1889.811828,148.0,3.9784946239999996,65.0,1.7473118280000002,67030.0,1152.83871,59450.0,0.03915381119,150.0,12.0,29.48924731,15218.0,15393.0,-175.0,25604.0,22887.0,2717.0,18985.0,18681.0,304.0,301.0,323.0,-22.0,473.0,486.0,-13.0
233,LMS,37.2,0,9,15,25,0,0.2419354839,0.4032258065,0.6451612903,0,6.192,1,5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.87971667,0.0,12.45081667,0.0,0,1.0,1.0,73219.0,1968.2526879999998,155.0,4.166666667,63.0,1.6935483869999999,60298.0,971.8709677,57167.0,-0.03915381119,158.0,0.0,30.0,15393.0,15218.0,175.0,22887.0,25604.0,-2717.0,18681.0,18985.0,-304.0,323.0,301.0,22.0,486.0,473.0,13.0
